Accession	Title	Platform	Total Bases	Date Created	FASTQ	FASTQ_FTP	FASTQ_Aspera
SRR315319	GSM765397:_CshlLong_RnaSeq_HMEC_cell_longNonPolyA	Illumina Genome Analyzer II	5.15e+09	2011/07/21	SRR315319_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315319/SRR315319_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315319/SRR315319_1.fastq.gz
SRR315319	GSM765397:_CshlLong_RnaSeq_HMEC_cell_longNonPolyA	Illumina Genome Analyzer II	5.15e+09	2011/07/21	SRR315319_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315319/SRR315319_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315319/SRR315319_2.fastq.gz
SRR315318	GSM765396:_CshlLong_RnaSeq_AG04450_cell_longNonPolyA	Illumina Genome Analyzer II	9.30e+09	2011/07/21	SRR315318_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315318/SRR315318_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315318/SRR315318_1.fastq.gz
SRR315318	GSM765396:_CshlLong_RnaSeq_AG04450_cell_longNonPolyA	Illumina Genome Analyzer II	9.30e+09	2011/07/21	SRR315318_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315318/SRR315318_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315318/SRR315318_2.fastq.gz
SRR315317	GSM765396:_CshlLong_RnaSeq_AG04450_cell_longNonPolyA	Illumina Genome Analyzer II	9.30e+09	2011/07/21	SRR315317_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315317/SRR315317_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315317/SRR315317_1.fastq.gz
SRR315317	GSM765396:_CshlLong_RnaSeq_AG04450_cell_longNonPolyA	Illumina Genome Analyzer II	9.30e+09	2011/07/21	SRR315317_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315317/SRR315317_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315317/SRR315317_2.fastq.gz
SRR315316	GSM765395:_CshlLong_RnaSeq_SK-N-SH_RA_cell_longPolyA	Illumina Genome Analyzer II	1.20e+10	2011/07/21	SRR315316_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315316/SRR315316_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315316/SRR315316_1.fastq.gz
SRR315316	GSM765395:_CshlLong_RnaSeq_SK-N-SH_RA_cell_longPolyA	Illumina Genome Analyzer II	1.20e+10	2011/07/21	SRR315316_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315316/SRR315316_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315316/SRR315316_2.fastq.gz
SRR315315	GSM765395:_CshlLong_RnaSeq_SK-N-SH_RA_cell_longPolyA	Illumina Genome Analyzer II	1.20e+10	2011/07/21	SRR315315_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315315/SRR315315_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315315/SRR315315_1.fastq.gz
SRR315315	GSM765395:_CshlLong_RnaSeq_SK-N-SH_RA_cell_longPolyA	Illumina Genome Analyzer II	1.20e+10	2011/07/21	SRR315315_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315315/SRR315315_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315315/SRR315315_2.fastq.gz
SRR315314	GSM765394:_CshlLong_RnaSeq_NHLF_cell_longPolyA	Illumina Genome Analyzer II	1.35e+10	2011/07/21	SRR315314_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315314/SRR315314_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315314/SRR315314_1.fastq.gz
SRR315314	GSM765394:_CshlLong_RnaSeq_NHLF_cell_longPolyA	Illumina Genome Analyzer II	1.35e+10	2011/07/21	SRR315314_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315314/SRR315314_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315314/SRR315314_2.fastq.gz
SRR315313	GSM765394:_CshlLong_RnaSeq_NHLF_cell_longPolyA	Illumina Genome Analyzer II	1.35e+10	2011/07/21	SRR315313_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315313/SRR315313_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315313/SRR315313_1.fastq.gz
SRR315313	GSM765394:_CshlLong_RnaSeq_NHLF_cell_longPolyA	Illumina Genome Analyzer II	1.35e+10	2011/07/21	SRR315313_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315313/SRR315313_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315313/SRR315313_2.fastq.gz
SRR315312	GSM765393:_CshlLong_RnaSeq_K562_nucleolus_total	Illumina Genome Analyzer II	1.11e+10	2011/07/21	SRR315312_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315312/SRR315312_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315312/SRR315312_1.fastq.gz
SRR315312	GSM765393:_CshlLong_RnaSeq_K562_nucleolus_total	Illumina Genome Analyzer II	1.11e+10	2011/07/21	SRR315312_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315312/SRR315312_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315312/SRR315312_2.fastq.gz
SRR315311	GSM765393:_CshlLong_RnaSeq_K562_nucleolus_total	Illumina Genome Analyzer II	1.11e+10	2011/07/21	SRR315311_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315311/SRR315311_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315311/SRR315311_1.fastq.gz
SRR315311	GSM765393:_CshlLong_RnaSeq_K562_nucleolus_total	Illumina Genome Analyzer II	1.11e+10	2011/07/21	SRR315311_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315311/SRR315311_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315311/SRR315311_2.fastq.gz
SRR315310	GSM765392:_CshlLong_RnaSeq_K562_chromatin_total	Illumina Genome Analyzer II	1.30e+10	2011/07/21	SRR315310_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315310/SRR315310_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315310/SRR315310_1.fastq.gz
SRR315310	GSM765392:_CshlLong_RnaSeq_K562_chromatin_total	Illumina Genome Analyzer II	1.30e+10	2011/07/21	SRR315310_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315310/SRR315310_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315310/SRR315310_2.fastq.gz
SRR315309	GSM765392:_CshlLong_RnaSeq_K562_chromatin_total	Illumina Genome Analyzer II	1.30e+10	2011/07/21	SRR315309_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315309/SRR315309_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315309/SRR315309_1.fastq.gz
SRR315309	GSM765392:_CshlLong_RnaSeq_K562_chromatin_total	Illumina Genome Analyzer II	1.30e+10	2011/07/21	SRR315309_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315309/SRR315309_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315309/SRR315309_2.fastq.gz
SRR315308	GSM765391:_CshlLong_RnaSeq_HSMM_cell_longNonPolyA	Illumina Genome Analyzer II	1.23e+10	2011/07/21	SRR315308_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315308/SRR315308_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315308/SRR315308_1.fastq.gz
SRR315308	GSM765391:_CshlLong_RnaSeq_HSMM_cell_longNonPolyA	Illumina Genome Analyzer II	1.23e+10	2011/07/21	SRR315308_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315308/SRR315308_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315308/SRR315308_2.fastq.gz
SRR315307	GSM765391:_CshlLong_RnaSeq_HSMM_cell_longNonPolyA	Illumina Genome Analyzer II	1.23e+10	2011/07/21	SRR315307_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315307/SRR315307_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315307/SRR315307_1.fastq.gz
SRR315307	GSM765391:_CshlLong_RnaSeq_HSMM_cell_longNonPolyA	Illumina Genome Analyzer II	1.23e+10	2011/07/21	SRR315307_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315307/SRR315307_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315307/SRR315307_2.fastq.gz
SRR315306	GSM765390:_CshlLong_RnaSeq_K562_nucleoplasm_total	Illumina Genome Analyzer II	1.30e+10	2011/07/21	SRR315306_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315306/SRR315306_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315306/SRR315306_1.fastq.gz
SRR315306	GSM765390:_CshlLong_RnaSeq_K562_nucleoplasm_total	Illumina Genome Analyzer II	1.30e+10	2011/07/21	SRR315306_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315306/SRR315306_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315306/SRR315306_2.fastq.gz
SRR315305	GSM765390:_CshlLong_RnaSeq_K562_nucleoplasm_total	Illumina Genome Analyzer II	1.30e+10	2011/07/21	SRR315305_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315305/SRR315305_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315305/SRR315305_1.fastq.gz
SRR315305	GSM765390:_CshlLong_RnaSeq_K562_nucleoplasm_total	Illumina Genome Analyzer II	1.30e+10	2011/07/21	SRR315305_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315305/SRR315305_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315305/SRR315305_2.fastq.gz
SRR315304	GSM765389:_CshlLong_RnaSeq_NHLF_cell_longNonPolyA	Illumina Genome Analyzer II	1.09e+10	2011/07/21	SRR315304_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315304/SRR315304_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315304/SRR315304_1.fastq.gz
SRR315304	GSM765389:_CshlLong_RnaSeq_NHLF_cell_longNonPolyA	Illumina Genome Analyzer II	1.09e+10	2011/07/21	SRR315304_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315304/SRR315304_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315304/SRR315304_2.fastq.gz
SRR315303	GSM765389:_CshlLong_RnaSeq_NHLF_cell_longNonPolyA	Illumina Genome Analyzer II	1.09e+10	2011/07/21	SRR315303_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315303/SRR315303_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315303/SRR315303_1.fastq.gz
SRR315303	GSM765389:_CshlLong_RnaSeq_NHLF_cell_longNonPolyA	Illumina Genome Analyzer II	1.09e+10	2011/07/21	SRR315303_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315303/SRR315303_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315303/SRR315303_2.fastq.gz
SRR315302	GSM765388:_CshlLong_RnaSeq_MCF-7_cell_longPolyA	Illumina Genome Analyzer II	1.33e+10	2011/07/21	SRR315302_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315302/SRR315302_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315302/SRR315302_1.fastq.gz
SRR315302	GSM765388:_CshlLong_RnaSeq_MCF-7_cell_longPolyA	Illumina Genome Analyzer II	1.33e+10	2011/07/21	SRR315302_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315302/SRR315302_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315302/SRR315302_2.fastq.gz
SRR315301	GSM765388:_CshlLong_RnaSeq_MCF-7_cell_longPolyA	Illumina Genome Analyzer II	1.33e+10	2011/07/21	SRR315301_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315301/SRR315301_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315301/SRR315301_1.fastq.gz
SRR315301	GSM765388:_CshlLong_RnaSeq_MCF-7_cell_longPolyA	Illumina Genome Analyzer II	1.33e+10	2011/07/21	SRR315301_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315301/SRR315301_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315301/SRR315301_2.fastq.gz
SRR315300	GSM765387:_CshlLong_RnaSeq_K562_nucleus_longPolyA	Illumina Genome Analyzer II	1.12e+10	2011/07/21	SRR315300_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315300/SRR315300_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315300/SRR315300_1.fastq.gz
SRR315300	GSM765387:_CshlLong_RnaSeq_K562_nucleus_longPolyA	Illumina Genome Analyzer II	1.12e+10	2011/07/21	SRR315300_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315300/SRR315300_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315300/SRR315300_2.fastq.gz
SRR315299	GSM765387:_CshlLong_RnaSeq_K562_nucleus_longPolyA	Illumina Genome Analyzer II	1.12e+10	2011/07/21	SRR315299_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315299/SRR315299_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315299/SRR315299_1.fastq.gz
SRR315299	GSM765387:_CshlLong_RnaSeq_K562_nucleus_longPolyA	Illumina Genome Analyzer II	1.12e+10	2011/07/21	SRR315299_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315299/SRR315299_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315299/SRR315299_2.fastq.gz
SRR315297	GSM765386:_CshlLong_RnaSeq_GM12878_nucleus_longPolyA	Illumina Genome Analyzer II	1.23e+10	2011/07/21	SRR315297_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315297/SRR315297_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315297/SRR315297_1.fastq.gz
SRR315297	GSM765386:_CshlLong_RnaSeq_GM12878_nucleus_longPolyA	Illumina Genome Analyzer II	1.23e+10	2011/07/21	SRR315297_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315297/SRR315297_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315297/SRR315297_2.fastq.gz
SRR315298	GSM765386:_CshlLong_RnaSeq_GM12878_nucleus_longPolyA	Illumina Genome Analyzer II	1.23e+10	2011/07/21	SRR315298_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315298/SRR315298_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315298/SRR315298_1.fastq.gz
SRR315298	GSM765386:_CshlLong_RnaSeq_GM12878_nucleus_longPolyA	Illumina Genome Analyzer II	1.23e+10	2011/07/21	SRR315298_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315298/SRR315298_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315298/SRR315298_2.fastq.gz
SRR307933	GSM758578:_CshlLong_RnaSeq_HSMM_cell_longPolyA	Illumina Genome Analyzer II	1.20e+10	2011/07/13	SRR307933_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307933/SRR307933_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307933/SRR307933_1.fastq.gz
SRR307933	GSM758578:_CshlLong_RnaSeq_HSMM_cell_longPolyA	Illumina Genome Analyzer II	1.20e+10	2011/07/13	SRR307933_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307933/SRR307933_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307933/SRR307933_2.fastq.gz
SRR307932	GSM758578:_CshlLong_RnaSeq_HSMM_cell_longPolyA	Illumina Genome Analyzer II	1.20e+10	2011/07/13	SRR307932_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307932/SRR307932_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307932/SRR307932_1.fastq.gz
SRR307932	GSM758578:_CshlLong_RnaSeq_HSMM_cell_longPolyA	Illumina Genome Analyzer II	1.20e+10	2011/07/13	SRR307932_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307932/SRR307932_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307932/SRR307932_2.fastq.gz
SRR307931	GSM758577:_CshlLong_RnaSeq_K562_cell_longNonPolyA	Illumina Genome Analyzer II	9.79e+09	2011/07/13	SRR307931_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307931/SRR307931_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307931/SRR307931_1.fastq.gz
SRR307931	GSM758577:_CshlLong_RnaSeq_K562_cell_longNonPolyA	Illumina Genome Analyzer II	9.79e+09	2011/07/13	SRR307931_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307931/SRR307931_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307931/SRR307931_2.fastq.gz
SRR307930	GSM758577:_CshlLong_RnaSeq_K562_cell_longNonPolyA	Illumina Genome Analyzer II	9.79e+09	2011/07/13	SRR307930_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307930/SRR307930_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307930/SRR307930_1.fastq.gz
SRR307930	GSM758577:_CshlLong_RnaSeq_K562_cell_longNonPolyA	Illumina Genome Analyzer II	9.79e+09	2011/07/13	SRR307930_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307930/SRR307930_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307930/SRR307930_2.fastq.gz
SRR307929	GSM758576:_CshlLong_RnaSeq_HepG2_cytosol_longPolyA	Illumina Genome Analyzer II	1.15e+10	2011/07/13	SRR307929_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307929/SRR307929_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307929/SRR307929_1.fastq.gz
SRR307929	GSM758576:_CshlLong_RnaSeq_HepG2_cytosol_longPolyA	Illumina Genome Analyzer II	1.15e+10	2011/07/13	SRR307929_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307929/SRR307929_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307929/SRR307929_2.fastq.gz
SRR307928	GSM758576:_CshlLong_RnaSeq_HepG2_cytosol_longPolyA	Illumina Genome Analyzer II	1.15e+10	2011/07/13	SRR307928_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307928/SRR307928_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307928/SRR307928_1.fastq.gz
SRR307928	GSM758576:_CshlLong_RnaSeq_HepG2_cytosol_longPolyA	Illumina Genome Analyzer II	1.15e+10	2011/07/13	SRR307928_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307928/SRR307928_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307928/SRR307928_2.fastq.gz
SRR307927	GSM758575:_CshlLong_RnaSeq_HepG2_cell_longPolyA	Illumina Genome Analyzer II	1.25e+10	2011/07/13	SRR307927_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307927/SRR307927_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307927/SRR307927_1.fastq.gz
SRR307927	GSM758575:_CshlLong_RnaSeq_HepG2_cell_longPolyA	Illumina Genome Analyzer II	1.25e+10	2011/07/13	SRR307927_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307927/SRR307927_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307927/SRR307927_2.fastq.gz
SRR307926	GSM758575:_CshlLong_RnaSeq_HepG2_cell_longPolyA	Illumina Genome Analyzer II	1.25e+10	2011/07/13	SRR307926_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307926/SRR307926_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307926/SRR307926_1.fastq.gz
SRR307926	GSM758575:_CshlLong_RnaSeq_HepG2_cell_longPolyA	Illumina Genome Analyzer II	1.25e+10	2011/07/13	SRR307926_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307926/SRR307926_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307926/SRR307926_2.fastq.gz
SRR307925	GSM758574:_CshlLong_RnaSeq_H1-hESC_nucleus_longPolyA	Illumina Genome Analyzer II	5.24e+09	2011/07/13	SRR307925_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307925/SRR307925_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307925/SRR307925_1.fastq.gz
SRR307925	GSM758574:_CshlLong_RnaSeq_H1-hESC_nucleus_longPolyA	Illumina Genome Analyzer II	5.24e+09	2011/07/13	SRR307925_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307925/SRR307925_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307925/SRR307925_2.fastq.gz
SRR307924	GSM758573:_CshlLong_RnaSeq_H1-hESC_cell_longNonPolyA	Illumina Genome Analyzer II	9.56e+09	2011/07/13	SRR307924_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307924/SRR307924_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307924/SRR307924_1.fastq.gz
SRR307924	GSM758573:_CshlLong_RnaSeq_H1-hESC_cell_longNonPolyA	Illumina Genome Analyzer II	9.56e+09	2011/07/13	SRR307924_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307924/SRR307924_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307924/SRR307924_2.fastq.gz
SRR307923	GSM758573:_CshlLong_RnaSeq_H1-hESC_cell_longNonPolyA	Illumina Genome Analyzer II	9.56e+09	2011/07/13	SRR307923_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307923/SRR307923_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307923/SRR307923_1.fastq.gz
SRR307923	GSM758573:_CshlLong_RnaSeq_H1-hESC_cell_longNonPolyA	Illumina Genome Analyzer II	9.56e+09	2011/07/13	SRR307923_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307923/SRR307923_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307923/SRR307923_2.fastq.gz
SRR307922	GSM758572:_CshlLong_RnaSeq_GM12878_cell_longNonPolyA	Illumina Genome Analyzer II	1.06e+10	2011/07/13	SRR307922_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307922/SRR307922_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307922/SRR307922_1.fastq.gz
SRR307922	GSM758572:_CshlLong_RnaSeq_GM12878_cell_longNonPolyA	Illumina Genome Analyzer II	1.06e+10	2011/07/13	SRR307922_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307922/SRR307922_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307922/SRR307922_2.fastq.gz
SRR307921	GSM758572:_CshlLong_RnaSeq_GM12878_cell_longNonPolyA	Illumina Genome Analyzer II	1.06e+10	2011/07/13	SRR307921_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307921/SRR307921_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307921/SRR307921_1.fastq.gz
SRR307921	GSM758572:_CshlLong_RnaSeq_GM12878_cell_longNonPolyA	Illumina Genome Analyzer II	1.06e+10	2011/07/13	SRR307921_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/SRR307921/SRR307921_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR307/SRR307921/SRR307921_2.fastq.gz
